standardized_town,town,county,state,id,lat,lon,checked,me_town_id
Owego,Owego,Tioga,New York,4788,42.1045599,-76.2622269,NA,ME-NY0325
Owego,Owego,Broome,New York,4788,42.1045599,-76.2622269,NA,ME-NY0325
Owasco,Owesco,Cayuga,New York,NA,42.8550683,-76.4652146,TRUE,ME-NY0324
Oxford,Oxford,Tioga,New York,NA,42.4420181,-75.5976855,TRUE,ME-NY0326
Oxford,Oxford,Chenango,New York,NA,42.4420181,-75.5976855,TRUE,ME-NY0326
Oyster Bay,Oyster Bay,Queens,New York,NA,40.8656543,-73.5320685,TRUE,ME-NY0327
Oyster Bay,Oyster-Bay,NA,New York,NA,40.8656543,-73.5320685,TRUE,ME-NY0327
Oyster Bay,Oysterbay,Queens,New York,NA,40.8656543,-73.5320685,TRUE,ME-NY0327
Painted Post,Painted Post,Steuben,New York,NA,42.1620186,-77.0941366,TRUE,ME-NY0328
Palatine,Palatine,Montgomery,New York,NA,42.9507351,-74.5697617,TRUE,ME-NY0329
Palatine,Palatine,NA,New York,NA,42.9507351,-74.5697617,TRUE,ME-NY0329
Palatine,Palentine,Montgomery,New York,NA,42.9507351,-74.5697617,TRUE,ME-NY0329
Palmyra,Palmira,Ontario,New York,4789,43.0608641,-77.2297192,NA,ME-NY0330
Palmyra,Palmyra,Ontario,New York,4789,43.0608641,-77.2297192,NA,ME-NY0330
Palmyra,Palmyra,Ontario and Genesee,New York,4789,43.0608641,-77.2297192,NA,ME-NY0330
New Paltz,Paltz,Ulster,New York,4765,41.749942,-74.0797377,NA,ME-NY0292
Paris,Paris,Herkimer,New York,NA,43.0006253,-75.3137775,TRUE,ME-NY0331
Paris,Paris,Oneida,New York,NA,43.0006253,-75.3137775,TRUE,ME-NY0331
Parishville,Parishville,St. Lawrence,New York,NA,44.628683,-74.8138334,TRUE,ME-NY0332
Parma,Parma,Monroe,New York,NA,43.27170607,-77.80380249,TRUE,ME-NY0333
Parma,Parma,Genesee,New York,NA,43.27170607,-77.80380249,TRUE,ME-NY0333
Patterson,Patterson,Putnam,New York,NA,41.513264,-73.6048288,TRUE,ME-NY0334
Patterson,Patterson,Dutchess,New York,NA,41.513264,-73.6048288,TRUE,ME-NY0334
Pawling,Paulings,Dutchess,New York,NA,41.5620381,-73.6026271,TRUE,ME-NY0335
Pawling,Pawling,Dutchess,New York,NA,41.5620381,-73.6026271,TRUE,ME-NY0335
Pawling,Pawling,Duchess,New York,NA,41.5620381,-73.6026271,TRUE,ME-NY0335
Pawling,Pawlings,Dutchess,New York,NA,41.5620381,-73.6026271,TRUE,ME-NY0335
Pawling,Pawlings,Duchess,New York,NA,41.5620381,-73.6026271,TRUE,ME-NY0335
Pawling,Pawlings,NA,New York,NA,41.5620381,-73.6026271,TRUE,ME-NY0335
Pawling,Pawlings,Dutchess (Part),New York,NA,41.5620381,-73.6026271,TRUE,ME-NY0335
Pelham,Pelham,Westchester,New York,4792,40.9110803,-73.8077044,NA,ME-NY0336
Pelham,Pelham,Westchester (Lower),New York,4792,40.9110803,-73.8077044,NA,ME-NY0336
Penfield,Penfield,Monroe,New York,NA,43.1303407,-77.475551,TRUE,ME-NY0337
Perinton,Perinton,Monroe,New York,NA,43.0796634,-77.4472495,TRUE,ME-NY0338
Perrysburg,Perrysburgh,Cattaraugus,New York,NA,42.4564497,-79.0019812,TRUE,ME-NY0339
Peru,Peru,Clinton,New York,NA,44.578379,-73.5268028,TRUE,ME-NY0340
Peru,Peru,NA,New York,NA,44.578379,-73.5268028,TRUE,ME-NY0340
Petersburgh,Peterborough,Rensselaer,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Petersburgh,Peterburgh,Rensselaer,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Petersburgh,Petersborough,Rensselaer,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Petersburgh,Petersburg,Rensselaer,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Petersburgh,Petersburgh,Rensselaer,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Petersburgh,Petersburgh,Ontario,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Petersburgh,Petersburgh,NA,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Petersburgh,Petersburgh,Rennselaer,New York,NA,42.7508272,-73.3413948,TRUE,ME-NY0341
Peru,Pew,Clinton,New York,NA,44.578379,-73.5268028,TRUE,ME-NY0340
Pharsalia,Pharsalia,Chenango,New York,NA,42.5828467,-75.781026,TRUE,ME-NY0342
Phelps,Phelps,Ontario,New York,NA,42.957564,-77.057471,TRUE,ME-NY0343
Phelps,Phelps,Ontario and Genesee,New York,NA,42.957564,-77.057471,TRUE,ME-NY0343
Philipstown,Philips,Dutchess,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Philipstown,Dutchess,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Phillipe,Dutchess,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Phillips,Dutchess,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Phillips,Duchess,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Phillips,NA,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Phillips,Putnam,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Phillipstown,Putnam,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Philipstown,Phillipstown,Dutchess,New York,NA,41.4230072,-73.9504774,TRUE,ME-NY0344
Pinckney,Pickney,Lewis,New York,NA,43.8286579,-75.7836589,TRUE,ME-NY0345
Pinckney,Pinckney,Lewis,New York,NA,43.8286579,-75.7836589,TRUE,ME-NY0345
Penfield,Pinfield,Monroe,New York,NA,43.1303407,-77.475551,TRUE,ME-NY0337
Pinckney,Pinkney,Lewis,New York,NA,43.8286579,-75.7836589,TRUE,ME-NY0345
Pinckney,Pinkney,Kings,New York,NA,43.8286579,-75.7836589,TRUE,ME-NY0345
Pittsfield,Pittsfield,Otsego,New York,NA,42.6385757,-75.281205,TRUE,ME-NY0346
Pittsfield,Pittsfield,Monroe,New York,NA,43.0906186,-77.5149969,TRUE,ME-NY0347
Pittsford,Pittsford,Monroe,New York,NA,43.0906186,-77.5149969,TRUE,ME-NY0347
Pittstown,Pittstown,Rensselaer,New York,NA,42.8350778,-73.485114,TRUE,ME-NY0348
Pittstown,Pittstown,NA,New York,NA,42.8350778,-73.485114,TRUE,ME-NY0348
Pittstown,Pittstown,Rennselaer,New York,NA,42.8350778,-73.485114,TRUE,ME-NY0348
Pittstown,Pittstown,Albany,New York,NA,42.8350778,-73.485114,TRUE,ME-NY0348
Pittstown,Pittstown,E. Albany,New York,NA,42.8350778,-73.485114,TRUE,ME-NY0348
Pittstown,Pittstown,Ontario,New York,NA,42.8,-77.533333,TRUE,ME-NY0528
Pittstown,Pittstown,Ontario and Genesee,New York,NA,42.8,-77.533333,TRUE,ME-NY0528
Plainfield,Plainfield,Otsego,New York,NA,42.8341831,-75.1895576,TRUE,ME-NY0349
Plattekill,Platte Kill,Ulster,New York,NA,41.6239741,-74.0593872,TRUE,ME-NY0350
Plattekill,Platte-Kill,Ulster,New York,NA,41.6239741,-74.0593872,TRUE,ME-NY0350
Plattekill,Plattekill,Ulster,New York,NA,41.6239741,-74.0593872,TRUE,ME-NY0350
Plattekill,Plattekill,NA,New York,NA,41.6239741,-74.0593872,TRUE,ME-NY0350
Plattekill,Plattkill,Ulster,New York,NA,41.6239741,-74.0593872,TRUE,ME-NY0350
Plattsburg,Plattsburg,Clinton,New York,4797,44.6934498,-73.4559524,NA,ME-NY0351
Plattsburg,Plattsburgh,Clinton,New York,4797,44.6934498,-73.4559524,NA,ME-NY0351
Plattsburg,Plattsburgh,NA,New York,4797,44.6934498,-73.4559524,NA,ME-NY0351
Pleasant Valley,Pleasant Valley,Dutchess,New York,NA,41.7445382,-73.8212439,TRUE,ME-NY0352
Plymouth,Plymouth,Chenango,New York,NA,42.6170149,-75.6024065,TRUE,ME-NY0353
Pomfret,Pomfret,Niagara,New York,NA,42.387934,-79.3578201,TRUE,ME-NY0354
Pompey,Pompey,Onodaga,New York,NA,42.8989556,-76.0160326,TRUE,ME-NY0355
Pompey,Pompey,Onondaga,New York,NA,42.8989556,-76.0160326,TRUE,ME-NY0355
Porter,Porter,Niagara,New York,NA,43.2493407,-78.9853813,TRUE,ME-NY0356
Potsdam,Potsdam,St. Lawrence,New York,4805,44.6692407,-74.9858951,NA,ME-NY0357
Poughkeepsie,Poughkeepsie,Dutchess,New York,4806,41.6945945,-73.9198692,NA,ME-NY0358
Poughkeepsie,Poughkeepsie,Duchess,New York,4806,41.6945945,-73.9198692,NA,ME-NY0358
Poughkeepsie,Poughkeepsie,NA,New York,4806,41.6945945,-73.9198692,NA,ME-NY0358
Poughkeepsie,Poughkeepsie,Dutchess (Part),New York,4806,41.6945945,-73.9198692,NA,ME-NY0358
Pound Ridge,Pound Ridge,Westchester,New York,NA,41.208442,-73.57482,TRUE,ME-NY0359
Pound Ridge,Pound Ridge,Westchester (Lower),New York,NA,41.208442,-73.57482,TRUE,ME-NY0359
Pound Ridge,Pound-Ridge,Westchester,New York,NA,41.208442,-73.57482,TRUE,ME-NY0359
Pound Ridge,Poundridge,Westchester,New York,NA,41.208442,-73.57482,TRUE,ME-NY0359
Pound Ridge,Poundridge,Westchester (Lower),New York,NA,41.208442,-73.57482,TRUE,ME-NY0359
Prattsburg,Prattsburg,Steuben,New York,NA,42.526228,-77.3094674,TRUE,ME-NY0360
Preble,Preble,NA,New York,NA,42.7353459,-76.1482602,TRUE,ME-NY0361
Preble,Preble,Cortlandt,New York,NA,42.7353459,-76.1482602,TRUE,ME-NY0361
Preble,Preble,Cortland,New York,NA,42.7353459,-76.1482602,TRUE,ME-NY0361
Preston,Preston,Chenango,New York,NA,42.5339602,-75.6232418,TRUE,ME-NY0362
Princetown,Prince Town,Albany,New York,NA,42.7789649,-74.0645709,TRUE,ME-NY0363
Princetown,Princeton,Schenectady,New York,NA,42.7789649,-74.0645709,TRUE,ME-NY0363
Princetown,Princetown,Albany,New York,NA,42.7789649,-74.0645709,TRUE,ME-NY0363
Princetown,Princetown,Schenectady,New York,NA,42.7789649,-74.0645709,TRUE,ME-NY0363
Princetown,Princetown,Schenctady,New York,NA,42.7789649,-74.0645709,TRUE,ME-NY0363
Princetown,Princetown,NA,New York,NA,42.7789649,-74.0645709,TRUE,ME-NY0363
Providence,Providence,Saratoga,New York,NA,43.1060531,-74.0535126,TRUE,ME-NY0364
Providence,Providence,NA,New York,NA,43.1060531,-74.0535126,TRUE,ME-NY0364
Pultney,Puetney,Steuben,New York,NA,42.5250703,-77.167196,TRUE,ME-NY0366
Pulteney,Pulteney,Steuben,New York,NA,42.5250703,-77.167196,TRUE,ME-NY0365
Pultney,Pultney,Steuben,New York,NA,42.5250703,-77.167196,TRUE,ME-NY0366
Queensbury,Queeensbury,Washington,New York,NA,43.353627,-73.6771662,TRUE,ME-NY0367
Queensbury,Queensborough,Washington,New York,NA,43.353627,-73.6771662,TRUE,ME-NY0367
Queensbury,Queensburgh,Washington,New York,NA,43.353627,-73.6771662,TRUE,ME-NY0367
Queensbury,Queensbury,Washington,New York,NA,43.353627,-73.6771662,TRUE,ME-NY0367
Queensbury,Queesbury,Washington,New York,NA,43.353627,-73.6771662,TRUE,ME-NY0367
Remsen,Ramsen,Oneida,New York,NA,43.3270136,-75.1868317,TRUE,ME-NY0371
Reading,Reading,Steuben,New York,NA,42.4069975,-76.9412601,TRUE,ME-NY0368
Red Hook,Red Hook,Dutchess,New York,NA,41.9950919,-73.8754114,TRUE,ME-NY0369
Red Hook,Red-Hook,Dutchess,New York,NA,41.9950919,-73.8754114,TRUE,ME-NY0369
Redfield,Redfield,Oneida,New York,NA,43.5331257,-75.8215792,TRUE,ME-NY0370
Red Hook,Redhook,Dutchess,New York,NA,41.9950919,-73.8754114,TRUE,ME-NY0369
Rodman,Redman,Jefferson,New York,NA,43.8512135,-75.9406679,TRUE,ME-NY0382
Remsen,Remsen,Oneida,New York,NA,43.3270136,-75.1868317,TRUE,ME-NY0371
Rensselaerville,Rennsaelerville,Albany,New York,NA,42.5161888,-74.1379131,TRUE,ME-NY0373
Rensselaerville,Rennselaerville,Albany,New York,NA,42.5161888,-74.1379131,TRUE,ME-NY0373
Rensselaer,Rensselaer,Rensselaer,New York,NA,42.6425794,-73.742898,TRUE,ME-NY0372
Rensselaerville,Rensselaersville,Albany,New York,NA,42.5161888,-74.1379131,TRUE,ME-NY0373
Rensselaerville,Rensselaerville,Albany,New York,NA,42.5161888,-74.1379131,TRUE,ME-NY0373
Rensselaerville,Rensselaerville,NA,New York,NA,42.5161888,-74.1379131,TRUE,ME-NY0373
Rensselaerville,Rensselaerville,W. Albany,New York,NA,42.5161888,-74.1379131,TRUE,ME-NY0373
Rensselaerwyck,Rensselaerwick,Rensselaer,New York,NA,42.69637806,-73.7101078,TRUE,ME-NY0374
Rensselaerwyck,Rensselaerwyck,Albany (East),New York,NA,42.69637806,-73.7101078,TRUE,ME-NY0374
Rensselaerwyck,Rensselaerwyck,Albany,New York,NA,42.69637806,-73.7101078,TRUE,ME-NY0374
Rensselaerwyck,Rensselaerwyck,E. Albany,New York,NA,42.69637806,-73.7101078,TRUE,ME-NY0374
Rensselaerwyck,Rensselaerwyck,Rensselaer,New York,NA,42.69637806,-73.7101078,TRUE,ME-NY0374
Rensselaerwyck,Renssellaerwick,Rensselaer,New York,NA,42.69637806,-73.7101078,TRUE,ME-NY0374
Rhinebeck,Rhinebeck,Dutchess,New York,4809,41.9288029,-73.9102876,NA,ME-NY0375
Rhinebeck,Rhinebeck,Duchess,New York,4809,41.9288029,-73.9102876,NA,ME-NY0375
Rhinebeck,Rhinebeck,NA,New York,4809,41.9288029,-73.9102876,NA,ME-NY0375
Rhinebeck,Rhynebeck,Dutchess,New York,4809,41.9288029,-73.9102876,NA,ME-NY0375
Richfield,Richfield,Oneida,New York,NA,43.5331257,-75.8215792,TRUE,ME-NY0370
Richfield,Richfield,Otsego,New York,NA,42.8572942,-75.0540468,TRUE,ME-NY0376
Richfield,Richfield,Ostego,New York,NA,42.8572942,-75.0540468,TRUE,ME-NY0376
Richland,Richland,Oneida,New York,NA,43.5692838,-76.0502046,TRUE,ME-NY0377
Richfield,Ridgefield,Ostego,New York,NA,42.8572942,-75.0540468,TRUE,ME-NY0376
Richfield,Ridgefield,Otsego,New York,NA,42.8572942,-75.0540468,TRUE,ME-NY0376
Riga,Riga,Monroe,New York,NA,43.0695057,-77.8838984,TRUE,ME-NY0378
Riga,Riga,Genesee,New York,NA,43.0695057,-77.8838984,TRUE,ME-NY0378
Riverhead,River Head,Suffolk,New York,NA,40.9170435,-72.6620402,TRUE,ME-NY0379
Riverhead,Riverhead,Suffolk,New York,NA,40.9170435,-72.6620402,TRUE,ME-NY0379
Riverhead,Riverhead,NA,New York,NA,40.9170435,-72.6620402,TRUE,ME-NY0379
Rochester,Rochester,Ulster,New York,4810,43.1699272,-77.6168907,NA,ME-NY0380
Rochester,Rochester,NA,New York,4810,43.1699272,-77.6168907,NA,ME-NY0380
Rockland,Rockland,Sullivan,New York,NA,41.96255364,-74.76539612,TRUE,ME-NY0381
Rodman,Rodman,Jefferson,New York,NA,43.8512135,-75.9406679,TRUE,ME-NY0382
Rome,Rome,Herkimer,New York,4812,43.2272326,-75.4917117,NA,ME-NY0383
Rome,Rome,Oneida,New York,4812,43.2272326,-75.4917117,NA,ME-NY0383
Romulus,Romullus,Onondaga,New York,NA,42.7525461,-76.834038,TRUE,ME-NY0384
Romulus,Romulus,Onondaga,New York,NA,42.7525461,-76.834038,TRUE,ME-NY0384
Romulus,Romulus,Onodaga,New York,NA,42.7525461,-76.834038,TRUE,ME-NY0384
Romulus,Romulus,Cayuga,New York,NA,42.7525461,-76.834038,TRUE,ME-NY0384
Romulus,Romulus,Seneca,New York,NA,42.7525461,-76.834038,TRUE,ME-NY0384
Romulus,Romulus,NA,New York,NA,42.7525461,-76.834038,TRUE,ME-NY0384
Rossie,Rossie,St. Lawrence,New York,NA,44.3786699,-75.6549495,TRUE,ME-NY0385
Rotterdam,Rotterdam,Schenectady,New York,NA,42.7870209,-73.9709583,TRUE,ME-NY0386
Roxbury,Roxbury,Delaware,New York,NA,42.3004166,-74.5547222,TRUE,ME-NY0387
Rush,Rush,Monroe,New York,NA,42.9954553,-77.6298188,TRUE,ME-NY0388
Russell,Russell,St. Lawrence,New York,NA,44.4295059,-75.1499264,TRUE,ME-NY0389
Russia,Russia,Herkimer,New York,NA,43.2586801,-75.0821053,TRUE,ME-NY0390
Rutland,Rutland,Jefferson and Lewis,New York,NA,43.9410279,-75.7836589,TRUE,ME-NY0391
Rutland,Rutland,Jefferson,New York,NA,43.9410279,-75.7836589,TRUE,ME-NY0391
Rutland,Rutland,Oneida,New York,NA,43.9410279,-75.7836589,TRUE,ME-NY0391
Rye,Rye,Westchester,New York,4815,40.983177,-73.684473,NA,ME-NY0392
Rye,Rye,Westchester (Lower),New York,4815,40.983177,-73.684473,NA,ME-NY0392
Salem,Salem,Washington,New York,NA,43.1722983,-73.3276101,TRUE,ME-NY0393
Salem,Salem,Westchester,New York,NA,41.266944,-73.588611,TRUE,ME-NY0529
Salem,Salem,Westchester (Upper),New York,NA,41.266944,-73.588611,TRUE,ME-NY0529
Salisbury,Salibury,Montgomery,New York,NA,40.7456559,-73.5601266,TRUE,ME-NY0395
Salina,Salina,Onondaga,New York,NA,43.1071066,-76.1725774,TRUE,ME-NY0394
Salisbury,Salisbury,Montgomery,New York,NA,40.7456559,-73.5601266,TRUE,ME-NY0395
Salisbury,Salisbury,NA,New York,NA,40.7456559,-73.5601266,TRUE,ME-NY0395
Sand Lake,Sandlake,Rensselaer,New York,NA,42.6373017,-73.5406697,TRUE,ME-NY0396
Sangerfield,Sangerfield,Herkimer,New York,NA,42.9139589,-75.3790591,TRUE,ME-NY0397
Sangerfield,Sangerfield,Chenango,New York,NA,42.9139589,-75.3790591,TRUE,ME-NY0397
Sangerfield,Sangerfield,Oneida,New York,NA,42.9139589,-75.3790591,TRUE,ME-NY0397
Sangerfield,Sangersfield,Chenango,New York,NA,42.9139589,-75.3790591,TRUE,ME-NY0397
Sangertius,Sangertius,Ulster,New York,NA,42.08191668,-73.95721436,TRUE,ME-NY0398
Sangertius,Sangertuis,Ulster,New York,NA,42.08191668,-73.95721436,TRUE,ME-NY0398
Saranac,Saranac,Clinton,New York,NA,44.6514318,-73.7434754,TRUE,ME-NY0399
Saratoga,Saratoga,Saratoga,New York,NA,43.05484088,-73.65646362,TRUE,ME-NY0400
Saratoga,Saratoga,Albany,New York,NA,43.05484088,-73.65646362,TRUE,ME-NY0400
Saratoga,Saratoga,W. Albany,New York,NA,43.05484088,-73.65646362,TRUE,ME-NY0400
Saratoga,Saratoga,NA,New York,NA,43.05484088,-73.65646362,TRUE,ME-NY0400
Saratoga,Saratoga (E.H.R.),Albany (East),New York,NA,43.05484088,-73.65646362,TRUE,ME-NY0400
Schaghticoke,Scaghiticoke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Scaghticoke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Scarsdale,Scaresdale,Westchester,New York,4822,40.992048,-73.7806289,NA,ME-NY0401
Scarsdale,Scarsdale,Westchester,New York,4822,40.992048,-73.7806289,NA,ME-NY0401
Scarsdale,Scarsdale,Westchester (Lower),New York,4822,40.992048,-73.7806289,NA,ME-NY0401
Schaghticoke,Scaticoke,E. Albany,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Scatikoke,Albany,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaghtcoke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaghticoke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaghticoke,Ontario,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaghticoke,NA,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaghticoke,Rennselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaghticoke,Albany (East),New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaghtioke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schagticoke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Scharoon,Scharoon,Essex,New York,NA,43.8383684,-73.7618292,TRUE,ME-NY0403
Schaghticoke,Schaticocke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaticoke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaticook,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaughitocke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaughticok,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schaghticoke,Schaughticoke,Rensselaer,New York,NA,42.9000773,-73.5853939,TRUE,ME-NY0402
Schenectady,Schenactady,Albany,New York,4823,42.8018398,-73.927295,NA,ME-NY0404
Schenectady,Schenctady,Schenctady,New York,4823,42.8018398,-73.927295,NA,ME-NY0404
Schenectady,Schenectady,Albany,New York,4823,42.8018398,-73.927295,NA,ME-NY0404
Schenectady,Schenectady,Schenectady,New York,4823,42.8018398,-73.927295,NA,ME-NY0404
Schenectady,Schenectady,NA,New York,4823,42.8018398,-73.927295,NA,ME-NY0404
Schenectady,Schenectady,W. Albany,New York,4823,42.8018398,-73.927295,NA,ME-NY0404
Schlosser,Schlosser,Niagara,New York,NA,40.8505859,-73.9700086,TRUE,ME-NY0405
Schodack,Schodach,Rensselaer,New York,NA,42.5191196,-73.6771662,TRUE,ME-NY0406
Schodack,Schodach,Rennselaer,New York,NA,42.5191196,-73.6771662,TRUE,ME-NY0406
Schodack,Schodack,Rensselaer,New York,NA,42.5191196,-73.6771662,TRUE,ME-NY0406
Schodack,Schodack,Ontario,New York,NA,42.5191196,-73.6771662,TRUE,ME-NY0406
Schodack,Schodack,NA,New York,NA,42.5191196,-73.6771662,TRUE,ME-NY0406
Schoharie,Schoharie,Schoharie,New York,NA,42.6659087,-74.3095787,TRUE,ME-NY0407
Schoharie,Schoharie,Albany,New York,NA,42.6659087,-74.3095787,TRUE,ME-NY0407
Schoharie,Schoharie,NA,New York,NA,42.6659087,-74.3095787,TRUE,ME-NY0407
Schoharie,Schoharie,Schenectady,New York,NA,42.6659087,-74.3095787,TRUE,ME-NY0407
Schoharie,Schoharry,Shoharie,New York,NA,42.6659087,-74.3095787,TRUE,ME-NY0407
Schoharie,Schohary,Schoharie,New York,NA,42.6659087,-74.3095787,TRUE,ME-NY0407
Schoharie,Schohary,Albany,New York,NA,42.6659087,-74.3095787,TRUE,ME-NY0407
Schroon,Schreor,Essex,New York,NA,43.8383684,-73.7618292,TRUE,ME-NY0408
Schroon,Schroon,Essex,New York,NA,43.8383684,-73.7618292,TRUE,ME-NY0408
Schuyler,Schuyler,Herkimer,New York,NA,43.0986809,-75.0912706,TRUE,ME-NY0409
Scipio,Scipio,Onondaga,New York,NA,42.7874635,-76.5719414,TRUE,ME-NY0410
Scipio,Scipio,Onodaga,New York,NA,42.7874635,-76.5719414,TRUE,ME-NY0410
Scipio,Scipio,Cayuga,New York,NA,42.7874635,-76.5719414,TRUE,ME-NY0410
Scipio,Scipio,NA,New York,NA,42.7874635,-76.5719414,TRUE,ME-NY0410
Sempronius,Sempronius,Cayuga,New York,NA,42.7295134,-76.3152098,TRUE,ME-NY0411
Sempronius,Sempronius,Onodaga,New York,NA,42.7295134,-76.3152098,TRUE,ME-NY0411
Sempronius,Sempronius,NA,New York,NA,42.7295134,-76.3152098,TRUE,ME-NY0411
Seneca,Senaca,Ontario,New York,NA,42.84375133,-77.05535889,TRUE,ME-NY0412
Seneca,Seneca,Ontario,New York,NA,42.84375133,-77.05535889,TRUE,ME-NY0412
Seneca,Seneca,Ontario and Genesee,New York,NA,42.84375133,-77.05535889,TRUE,ME-NY0412
Seneca,Senneca,Ontario,New York,NA,42.84375133,-77.05535889,TRUE,ME-NY0412
Shandaken,Shandaken,Ulster,New York,NA,42.1200896,-74.3954274,TRUE,ME-NY0413
Sharon,Sharon,Schoharie,New York,NA,42.7609688,-74.5324165,TRUE,ME-NY0414
Sharon,Sharon,NA,New York,NA,42.7609688,-74.5324165,TRUE,ME-NY0414
Sharon,Sharon,Schenectady,New York,NA,42.7609688,-74.5324165,TRUE,ME-NY0414
Shawangunk,Shawangunk,Ulster,New York,NA,41.6284438,-74.1944529,TRUE,ME-NY0415
Shawangunk,Shawangunk,NA,New York,NA,41.6284438,-74.1944529,TRUE,ME-NY0415
Shawangunk,Shawungonck,Ulster,New York,NA,41.6284438,-74.1944529,TRUE,ME-NY0415
Shawangunk,Shawungunk,Ulster,New York,NA,41.6284438,-74.1944529,TRUE,ME-NY0415
Sheldon,Shelden,Genesee,New York,NA,42.7372826,-78.4186302,TRUE,ME-NY0416
Sheldon,Sheldon,Genesee,New York,NA,42.7372826,-78.4186302,TRUE,ME-NY0416
Sheldon,Sheldon,Genesse,New York,NA,42.7372826,-78.4186302,TRUE,ME-NY0416
Shelter Island,Shelter Island,Suffolk,New York,NA,41.0681549,-72.3386939,TRUE,ME-NY0417
Shelter Island,Shelter Island,NA,New York,NA,41.0681549,-72.3386939,TRUE,ME-NY0417
Sherburne,Sherborn,Herkimer,New York,NA,42.6781266,-75.4985123,TRUE,ME-NY0418
Sherburne,Sherborne,Chenango,New York,NA,42.6781266,-75.4985123,TRUE,ME-NY0418
Sherburne,Sherburne,Herkimer,New York,NA,42.6781266,-75.4985123,TRUE,ME-NY0418
Sherburne,Sherburne,Chenango,New York,NA,42.6781266,-75.4985123,TRUE,ME-NY0418
Shelter Island,Shetlter Island,Suffolk,New York,NA,41.0681549,-72.3386939,TRUE,ME-NY0417
Sidney,Sidney,Delaware,New York,4828,42.3029483,-75.4033098,NA,ME-NY0419
Sempronius,Simpronius,Onodaga,New York,NA,42.7295134,-76.3152098,TRUE,ME-NY0411
Smithtown,Smith Town,Suffolk,New York,NA,40.8559314,-73.2006687,TRUE,ME-NY0421
Smithfield,Smithfield,Madison,New York,NA,42.98079072,-75.69957733,TRUE,ME-NY0420
Smithtown,Smithtown,Suffolk,New York,NA,40.8559314,-73.2006687,TRUE,ME-NY0421
Smithtown,Smithtown,NA,New York,NA,40.8559314,-73.2006687,TRUE,ME-NY0421
Smithville,Smithville,Chenango,New York,NA,42.4233064,-75.7548654,TRUE,ME-NY0422
Smyrna,Smyrna,Chenango,New York,NA,42.6872921,-75.5707376,TRUE,ME-NY0423
Sodus,Sodus,Ontario,New York,NA,43.2378428,-77.0613618,TRUE,ME-NY0424
Sodus,Sodus,Ontario and Genesee,New York,NA,43.2378428,-77.0613618,TRUE,ME-NY0424
Solon,Solon,Onondaga,New York,NA,42.5970144,-76.0168688,TRUE,ME-NY0425
Solon,Solon,NA,New York,NA,42.5970144,-76.0168688,TRUE,ME-NY0425
Solon,Solon,Cortlandt,New York,NA,42.5970144,-76.0168688,TRUE,ME-NY0425
Solon,Solon,Cortland,New York,NA,42.5970144,-76.0168688,TRUE,ME-NY0425
